date,nav,daily_return,turnover,halted
2023-02-07,967766.4823358993,0.005578950482136004,0.0,False
2023-02-08,968255.5436548933,0.0005053505447032391,0.0,False
2023-02-09,968583.0824069451,0.0003382771771338637,0.0,False
2023-02-10,965270.6845236246,-0.003346287848572279,0.027905853129677787,False
2023-02-13,969587.7066768036,0.004472343584441907,0.0,False
2023-02-14,975856.3963365215,0.006465314707014417,0.0,False
2023-02-15,975987.9290226256,0.00013478692827940432,0.0,False
2023-02-16,966162.6213989956,-0.010067038055961616,0.0,False
2023-02-17,968279.4494341876,0.002199247765073575,0.0031253443889642796,False
2023-02-21,957429.4821050384,-0.01120540907430123,0.0,False
2023-02-22,958757.1014546193,0.0013866497474697647,0.0,False
2023-02-23,968841.9952769525,0.010518716165994943,0.0,False
2023-02-24,962477.4923219077,-0.00652266119007847,0.017708249794187458,False
2023-02-27,965044.588762585,0.0026671755559545055,0.0,False
2023-02-28,961389.091348193,-0.0037879051983278813,0.0,False
2023-03-01,957310.1946738686,-0.004242711625325849,0.0,False
2023-03-02,957555.7224582979,0.00025647672592980667,0.0,False
2023-03-03,965127.3575016442,0.007997325630258628,0.03378991522242647,False
2023-03-06,966875.1909687136,0.0018109873826329744,0.0,False
2023-03-07,959446.616262226,-0.007683075102014851,0.0,False
2023-03-08,957588.9878820794,-0.0019361456371418389,0.0,False
2023-03-09,946821.7244637521,-0.01124413872191822,0.0,False
2023-03-10,942645.6961000344,-0.004393911240386349,0.00632908966152973,False
2023-03-13,943613.163236227,0.001026331674981644,0.0,False
2023-03-14,954633.8894254316,0.01167928407379109,0.0,False
2023-03-15,953648.3577580232,-0.0010323661021521032,0.0,False
2023-03-16,962489.750054369,0.009271124124967261,0.0,False
2023-03-17,956683.0669251406,-0.0059611616344598575,0.027320899783669444,False
2023-03-20,961609.7141898858,0.005149717220959957,0.0,False
2023-03-21,969701.7260990664,0.008415068805744975,0.0,False
2023-03-22,963963.0274474347,-0.0059180039564510276,0.0,False
2023-03-23,965617.9783751939,0.0017168199200974957,0.0,False
2023-03-24,964829.9476475292,-0.0007492328870497375,0.025300095460755817,False
2023-03-27,967666.3706506661,0.0029398165034705643,0.0,False
2023-03-28,963599.2248546238,-0.004203045511757869,0.0,False
2023-03-29,969217.8342248051,0.005830857087944477,0.0,False
2023-03-30,972862.8127492457,0.0037607423179082237,0.0,False
2023-03-31,981300.4477620743,0.008681620916576724,0.0032334552368113965,False
2023-04-03,983416.5211119151,0.0021563970083440347,0.0,False
2023-04-04,980914.5561551481,-0.0025441559126320986,0.0,False
2023-04-05,980788.2582533959,-0.00012875525290109973,0.0,False
2023-04-06,982213.7021385628,0.001453365569144677,0.0,False
2023-04-10,983960.1578031962,0.0017780811455092318,0.0,False
2023-04-11,984110.9887442654,0.00015328968340124323,0.0,False
2023-04-12,978985.7126971615,-0.005208026437794209,0.0,False
2023-04-13,987486.83310668,0.008683600076345811,0.0,False
2023-04-14,986280.9208206962,-0.0010338773973046621,0.07090484190000884,False
2023-04-17,987956.3216272653,0.0016987054815732442,0.0,False
2023-04-18,987067.2129411607,-0.0008999473626932457,0.0,False
2023-04-19,983411.2641067816,-0.0037038499369110964,0.0,False
2023-04-20,972885.1652187639,-0.010703659061276287,0.0,False
2023-04-21,977284.3368482888,0.004675618404021491,0.05790205868482805,False
2023-04-24,976066.2232507814,-0.001246427013693636,0.0,False
2023-04-25,966644.3663029929,-0.009652886989992419,0.0,False
2023-04-26,959906.1232283638,-0.006970757094876557,0.0,False
2023-04-27,975401.9392860249,0.01614305366189926,0.0,False
2023-04-28,979121.9444170843,0.003961686415389429,0.05569437787999031,False
2023-05-01,981043.7577126488,0.001962792588321264,0.0,False
2023-05-02,978002.9800439284,-0.0030995331704777506,0.0,False
2023-05-03,974396.8157125376,-0.003687273357008412,0.0,False
2023-05-04,972310.9209758753,-0.0021407035645298112,0.0,False
2023-05-05,985963.0288739895,0.01408066148737353,0.014831418922145116,False
2023-05-08,989456.1078459052,0.0035428092835336315,0.0,False
2023-05-09,985048.00413708,-0.004455077566221568,0.0,False
2023-05-10,987504.1432457663,0.002493420725051801,0.0,False
2023-05-11,988673.3350496243,0.0011839867324659498,0.0,False
2023-05-12,984117.6613444951,-0.004550341393366745,0.021851551343063547,False
2023-05-15,984703.778603631,0.0005955764053000111,0.0,False
2023-05-16,984730.8007901359,2.7441944564432323e-05,0.0,False
2023-05-17,994445.9575016272,0.009865799570497808,0.0,False
2023-05-18,1001562.1307153093,0.007155917483500244,0.0,False
2023-05-19,1001127.8258633842,-0.0004146041910215505,0.007196436574198155,False
2023-05-22,1007829.0041628253,0.006693629051477053,0.0,False
2023-05-23,1001799.968604647,-0.005982200882565853,0.0,False
2023-05-24,997603.5137361875,-0.004188914953056551,0.0,False
2023-05-25,1015010.4548080016,0.017448756777752584,0.0,False
2023-05-26,1025770.7913638648,0.010648339264489649,0.01763456222674143,False
2023-05-30,1028644.2150346129,0.002801233662471224,0.0,False
2023-05-31,1027930.1269703951,-0.0006942031596355726,0.0,False
2023-06-01,1038636.0822875532,0.010415061331757663,0.0,False
2023-06-02,1046648.1823073254,0.007722742958104843,0.003258581859996161,False
2023-06-05,1048318.8209606429,0.0015961797684819657,0.0,False
2023-06-06,1048184.4554712437,-0.00012817235244912714,0.0,False
2023-06-07,1041051.187168734,-0.006805355932608844,0.0,False
2023-06-08,1051730.2463588559,0.010257957842750251,0.0,False
2023-06-09,1056046.7578126595,0.004124852257453843,0.007777290631559068,False
2023-06-12,1064014.8112528655,0.0075451710648777,0.0,False
2023-06-13,1071217.189934756,0.006769058668844699,0.0,False
2023-06-14,1067208.2632043657,-0.0037424032848410865,0.0,False
2023-06-15,1071724.6304462093,0.0042319455326207366,0.0,False
2023-06-16,1070529.6841407164,-0.0010983579283047273,0.00629052832291066,False
2023-06-20,1078860.043596337,0.00778153056288883,0.0,False
2023-06-21,1073149.749603434,-0.005292895984791574,0.0,False
2023-06-22,1080719.6454038082,0.007053904455712245,0.0,False
2023-06-23,1074940.9313796111,-0.005315193146067942,0.012129012981289662,False
2023-06-26,1060161.34598752,-0.013749207012819373,0.0,False
2023-06-27,1068369.9026510066,0.007742742833016982,0.0,False
2023-06-28,1065660.2604975952,-0.0025362396925332634,0.0,False
2023-06-29,1067966.614983363,0.002164249312150394,0.0,False
2023-06-30,1080034.0535755013,0.011351324890236665,0.01939464847340338,False
2023-07-03,1084954.2647544965,0.004555607448400972,0.0,False
2023-07-05,1083662.0571592588,-0.0011910249465953797,0.0,False
2023-07-06,1076370.2847676931,-0.0067288250459562274,0.0,False
2023-07-07,1072698.6789326265,-0.003405543506127362,0.002108012489628386,False
2023-07-10,1071148.7513617077,-0.0014448862493809471,0.0,False
2023-07-11,1074203.9878626564,0.0028522989893464464,0.0,False
2023-07-12,1077134.0208100064,0.0027276317910342684,0.0,False
2023-07-13,1083051.150672056,0.005493401700932177,0.0,False
2023-07-14,1090461.992185431,0.006920134802044788,0.029132831871464482,False
2023-07-17,1093516.6512451384,0.0028012522046599797,0.0,False
2023-07-18,1099671.1541551894,0.005628174845845549,0.0,False
2023-07-19,1100319.7583868601,0.0005898165367164809,0.0,False
2023-07-20,1088978.3240304952,-0.010307398617463905,0.0,False
2023-07-21,1088775.0600180086,-0.00016939541436255027,0.00652790199393289,False
2023-07-24,1093700.7981199785,0.0045241099680299384,0.0,False
2023-07-25,1091802.8753175326,-0.0017353217678072826,0.0,False
2023-07-26,1090744.9815205615,-0.0009689421239739909,0.0,False
2023-07-27,1083395.3401995674,-0.0067381848603587985,0.0,False
2023-07-28,1091188.44578528,0.007350655117775743,0.05909644889669914,False
2023-07-31,1094675.4770580241,0.003195627012192775,0.0,False
2023-08-01,1087972.0067943076,-0.006123705522053352,0.0,False
2023-08-02,1074844.20843759,-0.012066301591158228,0.0,False
2023-08-03,1078701.5339518203,0.0035887298679661618,0.0,False
2023-08-04,1082496.744119848,0.0035442054821766306,0.009756203711585261,False
2023-08-07,1095489.0173387998,0.012002136070640598,0.0,False
2023-08-08,1089742.304595281,-0.005245796765246446,0.0,False
2023-08-09,1077708.1593225407,-0.011043111038264592,0.0,False
2023-08-10,1079242.5204286175,0.001423725980734178,0.0,False
2023-08-11,1077568.478855237,-0.0014390675740972804,0.04243493808011624,False
2023-08-14,1087537.1492279195,0.009251078301096036,0.0,False
2023-08-15,1078403.6210305544,-0.008398359728538342,0.0,False
2023-08-16,1072253.9711713404,-0.0057025493417179746,0.0,False
2023-08-17,1068961.3165914635,-0.003070778629320376,0.0,False
2023-08-18,1067917.2973535587,-0.0009496643010768573,0.010220491626980029,False
2023-08-21,1085665.8123942972,0.01661974675821959,0.0,False
2023-08-22,1080483.3355610648,-0.004773547047413235,0.0,False
2023-08-23,1090591.3538635997,0.009355089495467565,0.0,False
2023-08-24,1081135.8811607086,-0.008670041871681406,0.0,False
2023-08-25,1086443.7696303104,0.005092853759637539,0.06896393701684672,False
2023-08-28,1087765.9512233876,0.001216981154512221,0.0,False
2023-08-29,1100681.9124327395,0.011873842157704402,0.0,False
2023-08-30,1101964.8736490295,0.0011656057956421807,0.0,False
2023-08-31,1099197.648626014,-0.0025111735311963,0.0,False
2023-09-01,1096339.4293869839,-0.0025914662412970706,0.003340654057127572,False
2023-09-05,1096622.8110158555,0.00025847982958177626,0.0,False
2023-09-06,1088397.8553767158,-0.007500259484407956,0.0,False
2023-09-07,1090812.9930972566,0.0022189842699615013,0.0,False
2023-09-08,1089562.9730664927,-0.0010884397825027393,0.021771580859831614,False
2023-09-11,1100115.4892248795,0.009685090645736211,0.0,False
2023-09-12,1097880.410620196,-0.0020316763345077453,0.0,False
2023-09-13,1101370.698268164,0.0031791146050199224,0.0,False
2023-09-14,1104617.0031285915,0.0029475133717757904,0.0,False
2023-09-15,1097820.6255488028,-0.006140815281673651,0.004522036899838315,False
2023-09-18,1095001.7375462314,-0.002567712736461083,0.0,False
2023-09-19,1091858.2013230296,-0.002870804780863662,0.0,False
2023-09-20,1086045.3935652631,-0.005323775331561394,0.0,False
2023-09-21,1074128.0869165359,-0.010973120202282855,0.0,False
2023-09-22,1070610.1147791124,-0.0031950026475139857,0.030418689307927287,False
2023-09-25,1076021.2291179076,0.005054234276416789,0.0,False
2023-09-26,1065193.231007828,-0.01006299673005164,0.0,False
2023-09-27,1062156.5557927368,-0.0028508209841118693,0.0,False
2023-09-28,1068100.2042193038,0.005595830853890328,0.0,False
2023-09-29,1069387.0190487553,0.0013272651776185655,0.046258957262425855,False
2023-10-02,1078652.0554608982,0.008663875890680368,0.0,False
2023-10-03,1064640.277270976,-0.012990081573557154,0.0,False
2023-10-04,1073905.0476689928,0.008702254269174885,0.0,False
2023-10-05,1078115.3865674501,0.003920587679139949,0.0,False
2023-10-06,1084864.827172725,0.006420094955164996,0.05999930057483282,False
2023-10-09,1083816.6929254201,-0.0009661427129464654,0.0,False
2023-10-10,1088057.589252957,0.003912927670536136,0.0,False
2023-10-11,1091036.1301314745,0.0027374845853173654,0.0,False
2023-10-12,1089306.3268963313,-0.0015854683336057785,0.0,False
2023-10-13,1081730.7473990137,-0.00690242607687087,0.019827596138179852,False
2023-10-16,1090694.2750832941,0.00828628353759281,0.0,False
2023-10-17,1083775.2566949648,-0.006343682685783728,0.0,False
2023-10-18,1063251.177967006,-0.018937578248970334,0.0,False
2023-10-19,1049431.545511471,-0.01299752376664073,0.0,False
2023-10-20,1039832.0885647931,-0.008958898704533862,0.07188299909084761,False
2023-10-23,1043842.1461911416,0.00385644727687073,0.0,False
2023-10-24,1048098.2304066719,0.004077325514264879,0.0,False
2023-10-25,1040719.1802842102,-0.007040418453524605,0.0,False
2023-10-26,1032374.6282936134,-0.008018063036291965,0.0,False
2023-10-27,1032097.1713428168,-0.0002593675919581816,0.003551076512498086,False
2023-10-30,1037253.5341761404,0.004996005198439642,0.0,False
2023-10-31,1040543.8414712747,0.0031721340894225796,0.0,False
2023-11-01,1047534.5517348064,0.006718323615896006,0.0,False
2023-11-02,1057616.4396925685,0.009624396580585929,0.0,False
2023-11-03,1063800.6615545403,0.005880815312806705,0.012591814341674848,False
2023-11-06,1065142.6015138146,0.0012614580980928403,0.0,False
2023-11-07,1068860.9260835014,0.0034909171451804394,0.0,False
2023-11-08,1068834.1914774377,-2.5012240050348127e-05,0.0,False
2023-11-09,1061940.2815625428,-0.006449933927885905,0.0,False
2023-11-10,1067978.0678117129,0.005707273033343613,0.008142341883485942,False
2023-11-13,1070533.6147077845,0.0023928833120214405,0.0,False
2023-11-14,1079599.0219513972,0.008468120121652765,0.0,False
2023-11-15,1080680.3798946533,0.0010016292357336756,0.0,False
2023-11-16,1078971.5448227057,-0.0015812585328088971,0.0,False
2023-11-17,1079944.3011695982,0.0011158615767022024,0.0809460010748117,False
2023-11-20,1085606.2069817414,0.005242775767241963,0.0,False
2023-11-21,1087917.7045308035,0.0021292228564983784,0.0,False
2023-11-22,1085460.6971024799,-0.002258449713697056,0.0,False
2023-11-24,1086020.0791061092,0.0006674116523858549,0.05746570585692623,False
2023-11-27,1084283.0925547408,-0.0015994055586874708,0.0,False
2023-11-28,1083766.7981531273,-0.0004761619960309282,0.0,False
2023-11-29,1084003.1281075738,0.00021806347532429154,0.0,False
2023-11-30,1086906.9998553968,0.0026788407454988597,0.0,False
2023-12-01,1080757.9244504254,-0.005520298806364204,0.05213386568562688,False
2023-12-04,1075723.8800552506,-0.004657883399499252,0.0,False
2023-12-05,1082485.6788880357,0.006285812705429545,0.0,False
2023-12-06,1075524.858015324,-0.006430404584993692,0.0,False
2023-12-07,1080057.4093934468,0.004214269288472567,0.0,False
2023-12-08,1084079.7980502346,0.0038265974960106017,0.0385593840942815,False
2023-12-11,1079345.1323811954,-0.004367451249949128,0.0,False
2023-12-12,1085163.926774445,0.005391041492365153,0.0,False
2023-12-13,1086230.504774951,0.0009828727017089766,0.0,False
2023-12-14,1082053.7190687584,-0.003845211203176262,0.0,False
2023-12-15,1086693.6110244156,0.004839203672524085,0.2074122333722605,False
2023-12-18,1102849.0110377755,0.014866563904917435,0.0,False
2023-12-19,1114007.0737814053,0.010117489005253867,0.0,False
2023-12-20,1083284.1758733338,-0.027578727847557622,0.0,False
2023-12-21,1104752.9110612466,0.019818193292267836,0.0,False
2023-12-22,1104975.450490663,0.0009102646283757979,0.2677915139484792,False
2023-12-26,1107909.0563788742,0.0026549059410402023,0.0,False
2023-12-27,1112564.5155259909,0.004202022828780362,0.0,False
2023-12-28,1111947.7714670517,-0.0005543445349302803,0.0,False
2023-12-29,1108986.1263985587,-0.0026485682248353396,0.005651802191208366,False
2024-01-02,1116172.6916868018,0.006480302248308098,0.0,False
2024-01-03,1111505.7926504198,-0.004181162172431719,0.0,False
2024-01-04,1109104.7922306075,-0.0021601330696505196,0.0,False
2024-01-05,1112680.0984777666,0.0032463519129104744,0.008576903849418338,False
2024-01-08,1127429.5542623193,0.013255791853140214,0.0,False
2024-01-09,1129065.5109974113,0.0014510500712944373,0.0,False
2024-01-10,1133799.1617110684,0.004192538579515298,0.0,False
2024-01-11,1127956.1014486966,-0.005153523180907619,0.0,False
2024-01-12,1120818.468386486,-0.006236602183313799,0.03475334533936786,False
2024-01-16,1120677.0548938129,-0.0001261698452172731,0.0,False
2024-01-17,1116176.8947009922,-0.004015572705061872,0.0,False
2024-01-18,1117840.0961473063,0.0014900876861096439,0.0,False
2024-01-19,1125375.7776379306,0.006756051701343422,0.005545454419197952,False
2024-01-22,1127376.3309913,0.0017776758600300821,0.0,False
2024-01-23,1131345.872986592,0.003521044292105556,0.0,False
2024-01-24,1133663.910455655,0.0020489202501300335,0.0,False
2024-01-25,1116543.4231792663,-0.015101907292354014,0.0,False
2024-01-26,1121390.6135700382,0.004460850395594259,0.04502604784768011,False
2024-01-29,1132082.8380461151,0.009534790417085206,0.0,False
2024-01-30,1132154.0961043793,6.294420855923206e-05,0.0,False
2024-01-31,1125221.2480264143,-0.006123590509295517,0.0,False
2024-02-01,1142636.4322768946,0.01547711997176174,0.0,False
2024-02-02,1158500.0742349003,0.014104557132164516,0.08247708559509705,False
2024-02-05,1154843.4968545577,-0.0031563031040437867,0.0,False
2024-02-06,1162463.0729407119,0.006597929595575149,0.0,False
2024-02-07,1171714.5168474512,0.007958484120562806,0.0,False
2024-02-08,1170261.9875621684,-0.0012396614229812203,0.0,False
2024-02-09,1178014.6895587165,0.006631677966261359,0.002599623832667923,False
2024-02-12,1174088.0374438525,-0.003333279414652144,0.0,False
2024-02-13,1166169.6163511337,-0.006744316303535644,0.0,False
2024-02-14,1176066.7462189477,0.008486869945026976,0.0,False
2024-02-15,1185989.4167861475,0.00843716617198903,0.0,False
2024-02-16,1187039.2707107938,0.0009172285915625222,0.012095050673649306,False
2024-02-20,1173705.944890989,-0.011232421832026511,0.0,False
2024-02-21,1175495.3934513817,0.001524614038279333,0.0,False
2024-02-22,1203558.3275726605,0.02387328293893439,0.0,False
2024-02-23,1203035.8880289784,-0.00019407476946615846,0.09077274339455416,False
2024-02-26,1202582.506612908,-0.000376864414920355,0.0,False
2024-02-27,1199263.3179689946,-0.002760050662354935,0.0,False
2024-02-28,1197871.8035206215,-0.0011603076884980615,0.0,False
2024-02-29,1196885.2199364726,-0.0008236136632059928,0.0,False
2024-03-01,1200112.8578646737,0.0027684628007077616,0.027062201256419408,False
2024-03-04,1188755.6230630232,-0.009463472311977469,0.0,False
2024-03-05,1181940.9281636481,-0.005732628950108132,0.0,False
2024-03-06,1188083.5944394423,0.005197100912088507,0.0,False
2024-03-07,1193554.8272906835,0.00460509081755542,0.0,False
2024-03-08,1187831.709861272,-0.004775652743939479,0.007358081709755104,False
2024-03-11,1191326.8764906584,0.0029424762787269992,0.0,False
2024-03-12,1198570.5341389154,0.006080327566851374,0.0,False
2024-03-13,1195523.1652738845,-0.002542502738247274,0.0,False
2024-03-14,1189959.9507658936,-0.0046533724059762485,0.0,False
2024-03-15,1188519.056829766,-0.0011978503766248447,0.0049314068874824896,False
2024-03-18,1193748.283716577,0.004399783795439949,0.0,False
2024-03-19,1197137.4009940466,0.0028390552042663834,0.0,False
2024-03-20,1204540.8249452594,0.0061842725363566295,0.0,False
2024-03-21,1203052.1048165218,-0.0012359233476418989,0.0,False
2024-03-22,1201899.278016364,-0.0005828314302691391,0.14204404508535534,False
2024-03-25,1203524.668950032,0.0013523520343157577,0.0,False
2024-03-26,1206383.1145490431,0.002375061910035363,0.0,False
2024-03-27,1215334.4723782933,0.007419995954267151,0.0,False
2024-03-28,1215560.8923633355,0.00018630261067074277,0.0,False
2024-04-01,1212171.1493656074,-0.002788624592172966,0.0,False
2024-04-02,1194280.4439818205,-0.014759223887773707,0.0,False
2024-04-03,1194431.6788211388,0.00012663260131279166,0.0,False
2024-04-04,1180665.9215322747,-0.011524943228607674,0.0,False
2024-04-05,1186120.18449928,0.004665665338994328,0.01731952470511683,False
2024-04-08,1189131.6163818159,0.0025388927040366693,0.0,False
2024-04-09,1189624.4384920234,0.0004144386570993343,0.0,False
2024-04-10,1181580.660141192,-0.006761611556188133,0.0,False
2024-04-11,1187215.614222599,0.004768996541237977,0.0,False
2024-04-12,1174119.9083241243,-0.011022667004744753,0.003034934127169861,False
2024-04-15,1162686.042673259,-0.009738243572741395,0.0,False
2024-04-16,1164425.1041766535,0.0014957275133328498,0.0,False
2024-04-17,1159082.8881511248,-0.004587857137712792,0.0,False
2024-04-18,1156908.1290156797,-0.0018762757673993712,0.0,False
2024-04-19,1146482.2804221676,-0.008945168773382996,0.025431202383517156,False
2024-04-22,1151059.3916114373,0.003992308705882665,0.0,False
2024-04-23,1160331.220000128,0.008055039085090705,0.0,False
2024-04-24,1168635.4405067982,0.007156767277768486,0.0,False
2024-04-25,1177939.0559000976,0.007961092972899066,0.0,False
2024-04-26,1189469.733860379,0.009975819446577126,0.06999926929687776,False
2024-04-29,1204337.227831105,0.012499262106042956,0.0,False
2024-04-30,1188079.7163462862,-0.01349913554868417,0.0,False
2024-05-01,1188906.004059701,0.0006954817105674239,0.0,False
2024-05-02,1200057.911864054,0.009379974334617673,0.0,False
2024-05-03,1205831.1743243877,0.004909082298125248,0.03697538633371484,False
2024-05-06,1217054.3183722629,0.009307392516339127,0.0,False
2024-05-07,1214825.1824586513,-0.0018315829293411182,0.0,False
2024-05-08,1214588.5264935773,-0.0001948066013869724,0.0,False
2024-05-09,1215169.8989795335,0.00047865797615793417,0.0,False
2024-05-10,1214913.0689934397,-0.00019921397879832446,0.004591214829360424,False
2024-05-13,1217773.2061085864,0.0023541907549948097,0.0,False
2024-05-14,1221105.451642925,0.0027363432843023005,0.0,False
2024-05-15,1228346.0242048702,0.0059295227551426225,0.0,False
2024-05-16,1228016.825780181,-0.00026800137599845565,0.0,False
2024-05-17,1229051.3060419587,0.000992745591649647,0.05679556601094283,False
2024-05-20,1226030.3314651765,-0.002457972715972982,0.0,False
2024-05-21,1236071.7939967914,0.00819022358085922,0.0,False
2024-05-22,1234719.0712886164,-0.0010943722805946206,0.0,False
2024-05-23,1231957.5098531388,-0.0022365908972277132,0.0,False
2024-05-24,1236361.1850915784,0.003627337975646199,0.01989472569563871,False
2024-05-28,1234679.8484470274,-0.0013599073351906344,0.0,False
2024-05-29,1227493.057498728,-0.005820772856493087,0.0,False
2024-05-30,1223653.3619497444,-0.003128079238841286,0.0,False
2024-05-31,1229572.327339449,0.005209813816804465,0.1401976133957028,False
2024-06-03,1245017.599807197,0.012561499738017432,0.0,False
2024-06-04,1249239.1785350032,0.0033907783540247254,0.0,False
2024-06-05,1261558.6841083774,0.009861606796403433,0.0,False
2024-06-06,1263766.9118204417,0.001750396346900743,0.0,False
2024-06-07,1258884.5231222308,-0.0036957739154867587,0.06360664103789761,False
2024-06-10,1256979.8866929596,-0.0015129556319807766,0.0,False
2024-06-11,1251832.457187107,-0.0040950770655489,0.0,False
2024-06-12,1257196.739873344,0.00428514427425119,0.0,False
2024-06-13,1266489.413108133,0.007391582351482292,0.0,False
2024-06-14,1263924.0281370739,-0.0020238814971447203,0.000646369558376117,False
2024-06-17,1267682.4145920412,0.002973585730866107,0.0,False
2024-06-18,1272401.2654104903,0.0037224235061804984,0.0,False
2024-06-20,1273276.3023737983,0.0006877051973267492,0.0,False
2024-06-21,1273298.631391202,0.00020195000601493204,0.06971988965200071,False
2024-06-24,1269477.8540795646,-0.003000692231533164,0.0,False
2024-06-25,1283246.3079697299,0.010845761386005615,0.0,False
2024-06-26,1293575.5536943472,0.008049308741795307,0.0,False
2024-06-27,1290491.0022967402,-0.0023845158396799612,0.0,False
2024-06-28,1285325.9489831873,-0.003958016886815898,0.016847383267455843,False
2024-07-01,1304915.852609306,0.015241195154906951,0.0,False
2024-07-02,1331209.723669562,0.020149859477665764,0.0,False
2024-07-03,1347171.693603727,0.011990574926214456,0.0,False
2024-07-05,1357028.40570701,0.007547160739612087,0.08653226006212222,False
2024-07-08,1357436.3187723614,0.00030059287162734444,0.0,False
2024-07-09,1370763.9049529438,0.009818203621246586,0.0,False
2024-07-10,1384686.9857196964,0.010157169091223299,0.0,False
2024-07-11,1360544.7879305894,-0.017435130132720095,0.0,False
2024-07-12,1376328.5968657727,0.011899126515150987,0.11137236621415492,False
2024-07-15,1385275.6568626517,0.006500671436496764,0.0,False
2024-07-16,1397021.3097474466,0.008478928238294653,0.0,False
2024-07-17,1392659.3837256173,-0.0031223045714441175,0.0,False
2024-07-18,1384773.349231568,-0.0056625723319027495,0.0,False
2024-07-19,1371478.4686011216,-0.009417420513203462,0.06998811559275646,False
2024-07-22,1383972.2058280353,0.009109685287044188,0.0,False
2024-07-23,1376971.1191978103,-0.005058690196770403,0.0,False
2024-07-24,1346274.2647620698,-0.02229302707062136,0.0,False
2024-07-25,1345914.946822525,-0.00026689802289891866,0.0,False
2024-07-26,1359500.5713883936,0.010407283758478674,0.11725613937789925,False
2024-07-29,1366782.1392696362,0.005356060920082046,0.0,False
2024-07-30,1349853.3142944726,-0.012385898592595007,0.0,False
2024-07-31,1369351.865690224,0.014444940934891721,0.0,False
2024-08-01,1351947.616457747,-0.012709844466238976,0.0,False
2024-08-02,1339095.5371942413,-0.009330468909009026,0.06713173212384382,False
2024-08-05,1313925.373638759,-0.018796391188204923,0.0,False
2024-08-06,1318792.1047050264,0.0037039630742419748,0.0,False
2024-08-07,1311998.876974822,-0.005151098270886242,0.0,False
2024-08-08,1324114.5772245275,0.009234535533781554,0.0,False
2024-08-09,1323830.3980157669,-0.00010219894184256131,0.042514541895818395,False
2024-08-12,1325263.189873984,0.0010823077188474293,0.0,False
2024-08-13,1337989.4346941593,0.009602805629412714,0.0,False
2024-08-14,1338294.059792698,0.00022767376979200581,0.0,False
2024-08-15,1349352.7104404918,0.008263244215181532,0.0,False
2024-08-16,1350317.0559617945,0.00075602267943861,0.015624254907923605,False
2024-08-19,1357447.747353749,0.005280753405632949,0.0,False
2024-08-20,1356913.5710742492,-0.00039351516884614994,0.0,False
2024-08-21,1358681.0758943008,0.001302592042507441,0.0,False
2024-08-22,1351610.4670439532,-0.005204023943362647,0.0,False
2024-08-23,1358949.0202034295,0.005444766166347762,0.005745895789939566,False
2024-08-26,1355414.6070302068,-0.0026008430932115264,0.0,False
2024-08-27,1356013.5669575077,0.0004419016323079834,0.0,False
2024-08-28,1353297.4326642102,-0.0020030288482967345,0.0,False
2024-08-29,1351831.675593573,-0.0010831004591147731,0.0,False
2024-08-30,1360023.608093736,0.006131592362786841,0.026953473507680566,False
2024-09-03,1348684.644162565,-0.008337328752009113,0.0,False
2024-09-04,1350213.355025149,0.0011334828117161569,0.0,False
2024-09-05,1354445.2331652038,0.00313422921222417,0.0,False
2024-09-06,1341056.5826562298,-0.009793401999559637,0.03496793657857955,False
2024-09-09,1350714.9867285679,0.007202085428198456,0.0,False
2024-09-10,1359619.4478488376,0.0065924056575668065,0.0,False
2024-09-11,1366712.3320766508,0.005216815807566971,0.0,False
2024-09-12,1369195.4503574725,0.0018168551073575148,0.0,False
2024-09-13,1370300.7113511947,0.0008589750716111429,0.019548586195618386,False
2024-09-16,1372388.837669511,0.0015238453144035106,0.0,False
2024-09-17,1372234.4494784158,-0.0001124959536667545,0.0,False
2024-09-18,1369169.2863038555,-0.002233702247983522,0.0,False
2024-09-19,1379870.273004837,0.00781567831533047,0.0,False
2024-09-20,1374803.4128020026,-0.0036356411476168395,0.013792439275177475,False
2024-09-23,1379932.506153901,0.0037307831098883485,0.0,False
2024-09-24,1383978.986039945,0.0029323752198012667,0.0,False
2024-09-25,1384554.088279823,0.00041554260988001094,0.0,False
2024-09-26,1382446.705526433,-0.0015220660364438205,0.0,False
2024-09-27,1384402.4882998348,0.001501520307302104,0.032771292797618326,False
2024-09-30,1384565.8420233582,0.00011799583206766013,0.0,False
2024-10-01,1377973.0281603644,-0.00476164705418353,0.0,False
2024-10-02,1374217.527168115,-0.002725380624657839,0.0,False
2024-10-03,1368782.6914064945,-0.003954858422465375,0.0,False
2024-10-04,1380548.966044559,0.0086875282972479,0.034252498483591236,False
2024-10-07,1371052.041976439,-0.006879092521672459,0.0,False
2024-10-08,1380100.5838266811,0.006599707066697624,0.0,False
2024-10-09,1389452.3193780612,0.006776126074412643,0.0,False
2024-10-10,1387424.983732269,-0.0014590897560988064,0.0,False
2024-10-11,1379809.4114133634,-0.005231997107830957,0.09769314451140534,False
2024-10-14,1386342.4198382387,0.0047347179768715,0.0,False
2024-10-15,1372258.4913463313,-0.010159054711425993,0.0,False
2024-10-16,1384809.1675826723,0.00914600005428094,0.0,False
2024-10-17,1381863.9247682048,-0.0021268221524043222,0.0,False
2024-10-18,1383770.2473139185,0.00140588444708979,0.009951719716682683,False
2024-10-21,1384002.9833824623,0.00016818981980246984,0.0,False
2024-10-22,1381767.6077006655,-0.0016151523577887688,0.0,False
